run,sampled_lumi_VPDMB,prescale_VPDMB,lifetime_VPDMB,nevents_VPDMB,sampled_lumi_BHT2,prescale_BHT2,lifetime_BHT2,nevents_BHT2,BHT2_weight
13055038,2.60817422044823e-07,13891.20019531,0.799362522676949,6520.0,0.0288952729419815,1.0,0.849348028562558,54748.0,1757.76578864186
13055039,9.3068310117925e-08,13067.79980469,0.713912152999519,2326.0,0.0097163237002345,1.0,0.752232511989416,18376.0,1742.8841713312747
13055068,2.37629084483246e-07,24565.0,0.832519640307953,5941.0,0.0468831444741728,1.0,0.886551480246539,88124.0,1763.565484175657
13055069,2.37667022412067e-07,23470.80078125,0.792876596014217,5941.0,0.0452016288433985,1.0,0.844638774118497,84527.0,1757.346577236425
13055070,4.6774645652277e-08,22340.0,0.795685023369158,1169.0,0.0085305505675201,1.0,0.84773036151128,15936.0,1745.9625049379906
13055071,2.40150593983564e-07,21882.59960938,0.784388163269942,6003.0,0.0434367794105404,1.0,0.835955919774821,80752.0,1733.6695294538729
13055073,2.39621163514581e-07,20252.40039062,0.78251955028029,5990.0,0.0408267028975651,1.0,0.834275536281267,75676.0,1709.068504329666
13055075,2.40581178658716e-07,19240.80078125,0.795338170599618,6014.0,0.039270325927089,1.0,0.846189901451857,72478.0,1698.620566554477
13055076,1.64900887676251e-07,19208.19921875,0.801105978593577,4122.0,0.027062465259549,1.0,0.851666866223081,49829.0,1689.2434588772905
13055080,2.34240368941245e-07,17621.0,0.788317163351242,5856.0,0.0360672452863113,1.0,0.837017936369497,66435.0,1649.1815299267253
13056004,3.61381978234784e-08,23721.59960938,0.705492084588906,904.0,0.0070760922311331,1.0,0.747601850806907,13565.0,1675.2160531295822
13056005,1.9671235848733e-07,18066.59960938,0.779707444251718,4917.0,0.0293632882777507,1.0,0.826247965476564,55572.0,1693.9450712060916
13056007,1.16018061647236e-07,16524.59960938,0.730278249783847,2900.0,0.0159584358343953,1.0,0.778398846015146,30437.0,1678.1891785804482
13056008,1.65104851989294e-07,15837.59960938,0.752941597091089,4126.0,0.0217755942725607,1.0,0.800527004154485,41793.0,1662.3778045717922
13056017,2.24909511511795e-07,26561.40039062,0.822662436391594,5622.0,0.0467321680192575,1.0,0.877054587433346,96107.0,1656.5011661586777
13056020,2.43081338277683e-07,21048.0,0.801977187528177,6077.0,0.0400599750875021,1.0,0.851533795682327,78614.0,1727.5874923626388
13056021,2.42857030751407e-07,18323.80078125,0.772162858431695,6071.0,0.0351708728304612,1.0,0.819297676152006,68429.0,1724.9178483161893
13056022,2.45365149767418e-07,16529.80078125,0.792219944179734,6134.0,0.0323245449568028,1.0,0.840445243923881,62388.0,1724.1457655543197
13056023,2.47395497640461e-07,15412.79980469,0.789936103991139,6185.0,0.0305017076242629,1.0,0.839288272542334,58842.0,1721.2858822685348
